time,ax,ay,az,atotal
2.985,0.09,-0.26,-0.49,0.56
2.996,-0.25,0.03,0.02,0.25
3.006,0.43,0.08,0.12,0.45
3.016,0.40,0.19,0.00,0.44
3.026,0.18,0.29,-0.31,0.46
3.036,0.33,0.27,-0.14,0.44
3.046,-0.37,-0.21,0.43,0.61
3.056,-0.66,0.00,-0.08,0.67
3.066,-0.37,0.43,-0.04,0.57
3.076,-0.19,0.50,0.08,0.54
3.086,0.01,0.09,-0.24,0.26
3.096,0.20,-0.32,-0.31,0.49
3.106,0.21,-0.61,0.25,0.69
3.117,-0.14,-0.29,-0.39,0.51
3.127,-0.01,0.01,-0.24,0.24
3.137,0.44,0.04,0.22,0.49
3.147,0.31,0.39,0.05,0.50
3.157,0.40,0.20,-0.16,0.47
3.167,-0.14,0.19,-0.11,0.26
3.177,-0.14,-0.20,0.11,0.26
3.187,-0.56,-0.07,0.07,0.57
3.197,-0.41,0.43,0.09,0.60
3.207,-0.27,0.43,0.18,0.54
3.217,-0.00,0.15,-0.70,0.72
3.228,0.34,-0.32,0.17,0.49
3.238,0.27,-0.59,-0.07,0.66
3.248,-0.29,-0.32,-0.58,0.72
3.258,0.23,0.07,0.21,0.32
3.268,0.35,0.24,0.23,0.49
3.278,0.30,0.41,-0.24,0.56
3.288,0.13,0.24,0.02,0.27
3.298,0.13,-0.02,-0.42,0.44
3.308,-0.47,-0.13,0.51,0.71
3.318,-0.39,-0.08,0.04,0.40
3.328,-0.31,0.46,0.07,0.56
3.338,-0.18,0.51,-0.10,0.55
3.348,-0.01,-0.08,0.03,0.09
3.359,-0.18,-0.43,0.01,0.47
3.369,0.35,-0.38,-0.77,0.93
3.379,0.14,-0.30,0.31,0.45
3.389,0.25,0.14,0.07,0.30
3.399,0.32,0.34,-0.39,0.60
3.409,0.22,0.20,0.78,0.83
3.419,0.32,0.11,-0.87,0.93
3.429,-0.42,-0.09,0.18,0.46
3.439,0.05,-0.15,0.11,0.19
3.449,-0.43,0.08,0.12,0.46
3.460,-0.61,0.43,0.30,0.81
3.469,0.10,0.47,-0.42,0.63
3.480,-0.16,-0.09,-0.08,0.20
3.490,0.17,-0.17,-0.36,0.43
3.500,0.17,-0.53,0.26,0.62
3.510,-0.09,-0.24,-0.38,0.46
3.520,0.19,0.20,-0.20,0.34
3.530,0.33,0.33,0.65,0.80
3.540,0.34,0.32,-0.36,0.59
3.550,0.21,0.06,-0.18,0.28
3.560,-0.20,0.02,-0.10,0.22
3.570,-0.27,-0.29,0.19,0.44
3.580,-0.25,0.01,-0.05,0.25
3.591,-0.61,0.52,0.42,0.90
3.601,0.07,0.41,-0.53,0.68
3.611,0.13,-0.03,-0.05,0.14
3.621,-0.03,-0.25,-0.00,0.25
3.631,0.10,-0.35,-0.30,0.48
3.641,0.13,-0.35,0.12,0.39
3.651,0.02,0.06,-0.30,0.30
3.661,0.34,0.32,0.23,0.52
3.671,0.58,0.43,-0.17,0.75
3.681,-0.06,0.05,0.05,0.09
3.691,-0.14,-0.08,-0.44,0.47
3.701,-0.28,-0.18,0.51,0.61
3.712,-0.50,0.30,0.07,0.59
3.722,-0.26,0.40,-0.08,0.49
3.732,0.06,0.18,-0.23,0.30
3.742,0.09,-0.25,0.17,0.32
3.752,0.01,-0.29,-0.37,0.47
3.762,-0.10,-0.13,-0.17,0.23
3.772,0.16,-0.25,0.21,0.36
3.782,0.20,-0.03,-0.23,0.31
3.792,0.26,0.14,0.19,0.35
3.802,0.41,0.56,-0.33,0.77
3.813,0.10,0.11,0.46,0.49
3.822,-0.44,0.19,-0.56,0.74
3.833,0.08,-0.46,0.34,0.57
3.843,-0.48,0.18,-0.10,0.52
3.853,-0.39,0.51,0.26,0.69
3.863,0.08,0.14,-0.22,0.27
3.873,-0.08,-0.11,-0.05,0.14
3.883,0.18,-0.41,-0.24,0.51
3.893,0.01,-0.17,-0.07,0.18
3.903,0.01,-0.28,0.00,0.28
3.913,0.11,-0.01,-0.30,0.32
3.923,0.49,0.06,0.33,0.60
3.934,0.28,0.47,-0.23,0.59
3.944,0.13,0.57,-0.32,0.67
