time,ax,ay,az,atotal
3.429,-0.10,-0.12,-0.36,0.40
3.439,-0.02,-0.35,0.37,0.51
3.449,-0.24,-0.13,-0.17,0.32
3.459,0.55,-0.01,-0.78,0.96
3.469,0.42,0.41,-0.31,0.67
3.479,0.79,0.21,1.00,1.29
3.490,-0.31,0.43,-0.77,0.94
3.499,-0.08,-0.13,0.55,0.57
3.510,-1.16,0.59,-0.14,1.31
3.520,-0.19,-0.10,0.30,0.37
3.530,0.02,0.12,-0.17,0.21
3.540,0.31,-0.10,-0.15,0.36
3.550,0.02,-0.40,0.44,0.59
3.560,0.06,-0.23,-0.98,1.01
3.570,-0.05,-0.21,0.55,0.59
3.580,-0.05,-0.00,0.09,0.10
3.590,0.32,0.00,-0.91,0.97
3.600,0.70,0.38,0.47,0.92
3.611,0.55,0.11,-0.34,0.66
3.621,-0.37,0.17,0.31,0.51
3.631,-0.17,0.31,-0.03,0.36
3.641,-0.49,0.43,-0.02,0.65
3.651,-0.36,0.26,0.44,0.63
3.661,-0.12,-0.05,-0.16,0.21
3.671,0.23,-0.03,-0.48,0.54
3.681,0.06,-0.50,0.56,0.76
3.691,-0.01,-0.19,-0.96,0.98
3.701,-0.10,-0.09,0.47,0.49
3.711,0.18,-0.03,0.07,0.19
3.721,0.07,0.08,-0.89,0.90
3.732,0.98,0.22,0.36,1.07
3.742,0.35,0.22,0.37,0.56
3.752,-0.06,0.16,-0.48,0.51
3.762,-0.21,0.42,0.10,0.48
3.772,-1.05,0.27,0.59,1.23
3.782,-0.11,0.11,-0.77,0.78
3.792,0.05,0.12,0.72,0.73
3.802,0.07,-0.18,-0.60,0.63
3.812,0.04,-0.42,-0.08,0.43
3.823,0.28,-0.29,-0.02,0.40
3.832,0.10,-0.03,-0.06,0.12
3.843,-0.38,0.09,-0.32,0.51
3.853,0.15,-0.04,0.14,0.21
3.863,1.07,0.01,0.12,1.08
3.873,0.49,-0.01,-0.81,0.95
3.883,-0.23,0.44,0.16,0.52
3.893,-0.35,0.48,0.22,0.63
3.903,-0.87,0.49,-0.17,1.01
3.913,-0.10,-0.19,0.49,0.53
3.923,0.17,-0.15,-0.40,0.46
3.933,-0.22,-0.01,-0.13,0.25
3.943,0.47,-0.04,-0.14,0.49
3.953,0.17,-0.23,-0.01,0.29
3.964,-0.61,-0.16,-0.14,0.65
3.974,0.34,-0.18,0.06,0.39
3.984,0.69,0.11,-0.55,0.89
3.994,0.18,0.38,0.24,0.48
4.004,0.73,0.25,0.04,0.77
4.014,-0.44,0.02,-0.15,0.46
4.024,-0.55,0.46,-0.47,0.85
4.034,-0.17,0.03,1.18,1.19
4.044,-0.19,-0.07,-0.53,0.57
4.054,-0.42,0.20,-0.18,0.50
4.064,0.65,0.14,0.26,0.71
4.075,-0.54,-0.01,0.04,0.54
4.085,0.27,-0.39,-0.52,0.71
4.095,0.36,-0.46,0.28,0.65
4.105,-0.14,-0.10,-0.64,0.66
4.115,0.51,0.11,0.66,0.84
4.125,0.79,0.53,-0.77,1.22
4.135,-0.23,0.10,0.33,0.41
4.145,-0.08,0.18,-0.24,0.31
4.155,-0.29,0.56,0.17,0.65
4.165,-0.19,0.12,0.56,0.60
4.175,-0.61,-0.02,-0.45,0.76
4.185,0.06,-0.20,-0.05,0.22
4.196,0.35,-0.18,-0.01,0.39
4.206,-0.01,-0.07,-0.23,0.24
4.216,0.06,-0.10,-0.20,0.23
4.226,0.15,-0.17,0.01,0.22
4.236,-0.19,-0.19,0.74,0.78
4.246,0.90,0.22,-1.51,1.77
4.256,0.36,0.57,1.23,1.41
4.266,0.55,-0.28,-1.02,1.19
4.276,-0.83,0.31,0.19,0.90
4.286,0.08,0.02,0.58,0.58
4.296,-0.80,0.42,-0.36,0.98
4.306,-0.08,0.07,0.38,0.40
4.317,-0.15,0.10,-0.42,0.46
4.327,0.42,-0.37,0.21,0.60
4.337,0.00,-0.15,-0.43,0.46
4.347,0.06,-0.14,-0.27,0.31
4.357,-0.18,-0.15,0.75,0.78
4.367,0.07,-0.07,-0.86,0.87
4.377,0.92,0.15,-0.17,0.95
4.387,0.52,0.53,0.06,0.74
4.397,-0.03,0.11,0.43,0.45
4.407,-0.16,0.19,-0.45,0.52
4.417,-1.08,0.58,0.63,1.38
4.427,-0.08,0.03,-0.24,0.26
4.438,-0.48,-0.10,-0.02,0.49
4.448,0.86,-0.09,-0.25,0.90
4.458,-0.04,-0.35,-0.02,0.36
4.468,0.10,-0.11,-0.42,0.45
4.478,-0.22,-0.04,0.20,0.30
4.488,0.06,-0.20,-0.09,0.23
4.498,0.47,-0.05,0.08,0.48
4.508,0.14,0.57,-1.03,1.19
4.518,0.84,0.13,0.66,1.08
4.528,-0.07,0.52,0.08,0.53
4.538,-0.49,0.19,-0.02,0.53
4.548,-0.18,-0.14,-0.03,0.23
4.559,-0.62,-0.08,0.47,0.78
4.569,0.13,0.37,-0.67,0.78
4.579,0.16,-0.21,0.81,0.85
4.589,-0.10,-0.03,-0.99,0.99
4.599,0.15,-0.39,0.40,0.57
4.609,-0.07,-0.11,-0.04,0.13
4.619,-0.03,-0.12,-0.16,0.20
4.629,0.59,0.16,-0.70,0.93
4.639,0.42,0.36,0.78,0.96
4.649,0.51,0.30,-0.67,0.90
4.660,-0.47,0.09,0.56,0.74
4.670,-0.38,0.71,-0.45,0.92
4.680,-0.27,-0.17,0.63,0.71
4.690,-0.15,-0.15,-0.26,0.34
4.700,-0.26,0.14,-0.07,0.30
4.710,0.23,-0.07,-0.15,0.28
4.720,-0.11,-0.33,0.16,0.38
4.730,0.25,-0.39,-0.19,0.50
4.740,-0.15,-0.00,-0.06,0.16
4.750,0.17,0.05,-0.15,0.23
4.760,0.46,0.05,-0.26,0.53
4.770,0.49,0.49,-0.14,0.71
4.780,0.54,0.13,-0.25,0.61
4.791,-0.63,0.25,0.90,1.12
4.801,0.27,0.84,-0.40,0.97
4.811,0.21,1.03,0.83,1.34
4.821,0.79,1.12,-0.39,1.43
4.831,-0.48,0.54,0.50,0.88
4.841,0.71,-0.68,-0.97,1.38
4.851,0.03,-1.35,0.59,1.48
4.861,-1.28,-0.09,-0.19,1.30
4.871,-1.44,1.85,-0.00,2.35
4.881,-0.85,1.30,0.92,1.80
4.891,-0.25,-0.40,-1.09,1.19
4.902,0.23,-1.21,0.36,1.28
4.912,0.56,-0.46,-0.03,0.72
4.922,0.46,-0.45,-0.37,0.74
4.932,0.87,-0.84,-0.03,1.21
4.942,-0.14,-0.21,-0.27,0.37
4.952,-0.06,0.05,0.01,0.07
4.962,-0.29,0.00,-0.34,0.45
4.972,0.43,-0.06,-0.31,0.53
4.982,-0.41,0.08,0.12,0.43
4.992,0.20,-0.53,0.33,0.66
5.002,0.04,-0.25,-0.84,0.88
5.012,0.25,-0.33,0.02,0.42
5.022,-0.16,-0.03,-0.14,0.22
5.032,0.06,-0.13,0.00,0.14
5.043,-0.05,-0.02,-0.37,0.38
5.053,0.14,0.08,0.05,0.17
5.063,-0.08,0.09,-0.34,0.37
5.073,0.06,-0.22,-0.34,0.41
5.083,0.06,-0.44,-0.04,0.44
5.093,0.16,-0.54,-0.24,0.61
5.103,-0.04,-0.29,-0.17,0.33
5.113,-0.53,-0.11,-0.37,0.66
5.123,0.31,0.42,0.62,0.81
5.133,1.12,1.81,-1.14,2.42
5.144,0.50,1.64,0.16,1.73
5.153,1.15,0.77,0.21,1.40
5.164,0.52,0.65,-1.48,1.70
5.174,-0.53,-0.49,1.17,1.37
5.184,-0.87,-1.10,2.13,2.55
5.194,-0.86,-0.20,-1.87,2.07
5.204,-0.63,0.30,1.16,1.36
5.214,-0.71,1.10,1.21,1.78
5.224,-0.01,0.48,-1.11,1.21
5.234,0.43,-0.84,0.10,0.95
5.244,0.40,-0.93,0.33,1.06
5.254,0.32,-0.60,-0.52,0.86
5.265,0.24,-0.39,-0.02,0.46
5.275,0.10,0.31,-0.44,0.55
5.285,0.45,0.72,-0.07,0.85
5.295,0.40,0.50,-0.35,0.73
5.305,0.21,0.17,-0.12,0.29
5.315,-0.33,0.29,0.02,0.44
