time,ax,ay,az,atotal
4.569,0.43,0.24,-0.36,0.61
4.579,-0.09,-0.04,0.17,0.20
4.589,-0.50,0.07,-0.05,0.51
4.599,-0.63,0.19,0.25,0.70
4.609,-0.19,0.19,0.09,0.29
4.619,0.03,0.24,-0.24,0.34
4.629,0.25,-0.27,0.02,0.37
4.639,0.23,-0.44,-0.32,0.59
4.649,0.06,-0.23,0.01,0.24
4.660,0.06,0.02,-0.15,0.16
4.670,0.04,-0.04,0.14,0.15
4.680,0.54,0.01,-0.42,0.68
4.690,0.48,0.11,0.35,0.60
4.700,0.37,0.17,-0.40,0.57
4.710,-0.05,-0.04,0.10,0.12
4.720,-0.56,0.29,-0.02,0.63
4.730,-0.54,0.17,0.31,0.64
4.740,-0.13,-0.04,0.03,0.14
4.750,0.09,0.05,-0.24,0.27
4.760,0.19,-0.17,-0.09,0.27
4.770,0.23,-0.51,-0.02,0.56
4.781,0.03,-0.26,-0.23,0.35
4.791,0.04,-0.00,-0.09,0.10
4.801,0.06,0.03,0.23,0.24
4.811,0.51,0.17,-0.52,0.75
4.821,0.54,0.00,0.41,0.67
4.831,0.39,0.17,-0.45,0.62
4.841,-0.12,-0.06,0.17,0.22
4.851,-0.48,0.36,-0.03,0.60
4.861,-0.65,0.32,0.36,0.81
4.871,-0.26,-0.01,-0.08,0.27
4.881,0.03,-0.17,-0.20,0.27
4.891,0.39,-0.22,-0.16,0.47
4.902,0.17,-0.34,0.02,0.38
4.912,0.15,-0.28,-0.32,0.45
4.922,0.01,-0.16,0.11,0.19
4.932,0.20,0.12,-0.09,0.25
4.942,0.60,0.35,-0.33,0.77
4.952,0.44,0.05,0.39,0.59
4.962,0.23,0.06,-0.53,0.58
4.972,-0.40,-0.03,0.17,0.44
4.982,-0.47,0.34,0.14,0.59
4.992,-0.49,0.36,0.24,0.65
5.002,-0.05,0.04,-0.11,0.12
5.012,0.18,-0.22,-0.11,0.31
5.023,0.21,-0.32,-0.18,0.43
5.033,0.14,-0.31,-0.15,0.37
5.043,0.11,-0.31,-0.10,0.34
5.053,-0.02,-0.07,-0.18,0.19
5.063,0.28,0.09,0.15,0.33
5.073,0.66,0.41,-0.46,0.90
5.083,0.42,0.01,0.56,0.70
5.093,0.21,0.05,-0.61,0.65
5.103,-0.54,-0.00,0.16,0.56
5.113,-0.33,0.21,0.10,0.40
5.123,-0.37,0.16,0.31,0.51
5.133,-0.18,0.10,-0.08,0.22
5.144,0.10,-0.21,-0.30,0.38
5.154,0.19,-0.24,-0.11,0.32
5.164,0.20,-0.14,-0.02,0.25
5.174,0.13,-0.30,-0.21,0.39
5.184,0.04,-0.17,-0.15,0.23
5.194,0.38,0.13,0.07,0.41
5.204,0.49,0.29,0.07,0.57
5.214,0.39,0.13,-0.14,0.44
5.224,0.05,0.01,-0.22,0.23
5.234,-0.47,0.09,0.16,0.50
5.245,-0.41,0.38,0.20,0.59
5.255,-0.40,0.25,0.11,0.48
5.265,-0.02,-0.10,-0.07,0.12
5.275,0.18,-0.38,-0.31,0.52
5.285,0.29,-0.44,-0.06,0.52
5.295,0.08,-0.04,-0.19,0.21
5.305,0.04,-0.10,-0.01,0.10
5.315,0.09,-0.16,-0.19,0.26
5.325,0.43,0.12,0.09,0.46
5.335,0.56,0.36,-0.01,0.67
5.345,0.37,0.19,-0.06,0.42
5.355,-0.04,0.04,-0.20,0.20
5.365,-0.49,-0.11,0.13,0.52
5.376,-0.38,0.07,0.27,0.47
5.386,-0.36,0.41,-0.11,0.56
5.396,0.01,0.08,0.06,0.10
5.406,0.17,-0.27,-0.33,0.46
5.416,0.17,-0.43,-0.00,0.46
5.426,0.18,-0.14,-0.24,0.33
5.436,0.10,-0.09,-0.09,0.16
