time,ax,ay,az,atotal
3.318,-0.26,0.18,-0.35,0.47
3.328,0.19,-0.20,0.11,0.30
3.338,0.11,-0.18,-0.22,0.30
3.348,0.13,-0.28,-0.16,0.35
3.358,0.18,-0.29,-0.11,0.36
3.368,0.06,-0.11,0.05,0.13
3.378,0.46,0.21,-0.05,0.51
3.388,0.46,0.28,0.21,0.58
3.398,0.25,0.12,-0.35,0.44
3.409,-0.29,0.12,-0.02,0.32
3.418,-0.41,-0.11,0.35,0.56
3.429,-0.45,0.13,-0.04,0.47
3.439,-0.29,0.20,0.42,0.55
3.449,0.06,0.26,-0.57,0.63
3.459,0.31,-0.56,0.02,0.63
3.469,-0.01,-0.23,-0.29,0.37
3.479,0.06,-0.03,0.03,0.07
3.489,0.11,-0.24,-0.16,0.31
3.499,0.13,-0.15,-0.10,0.22
3.509,0.46,0.15,0.11,0.50
3.519,0.53,0.35,-0.08,0.64
3.530,0.17,0.23,-0.13,0.31
3.540,-0.28,0.00,-0.04,0.28
3.550,-0.38,-0.11,0.18,0.44
3.560,-0.42,0.17,0.18,0.49
3.570,-0.35,0.34,0.01,0.49
3.580,0.00,-0.00,-0.11,0.11
3.590,0.11,-0.28,-0.27,0.40
3.600,0.22,-0.36,0.12,0.44
3.610,0.20,-0.21,-0.28,0.40
3.620,0.13,-0.28,-0.05,0.31
3.630,0.28,0.03,-0.10,0.30
3.640,0.36,0.21,0.31,0.52
3.651,0.39,0.31,-0.31,0.59
3.661,0.09,0.09,-0.08,0.15
3.671,-0.43,0.14,0.00,0.46
3.681,-0.49,0.05,0.26,0.56
3.691,-0.35,0.15,0.19,0.42
3.701,-0.16,0.34,-0.24,0.45
3.711,0.31,-0.23,0.06,0.39
3.721,0.09,-0.40,-0.22,0.47
3.731,-0.04,-0.31,-0.18,0.36
3.741,0.05,-0.19,-0.01,0.19
3.751,0.22,-0.05,-0.13,0.26
3.762,0.44,0.03,0.02,0.44
3.772,0.40,0.16,0.23,0.49
3.782,0.25,0.33,-0.41,0.58
3.792,-0.10,0.20,0.17,0.28
3.802,-0.27,0.01,-0.06,0.27
3.812,-0.54,0.04,0.47,0.72
3.822,-0.24,0.22,-0.10,0.34
3.832,-0.29,0.31,-0.14,0.45
3.842,0.27,-0.21,0.12,0.36
3.852,0.06,-0.38,-0.35,0.52
3.862,0.26,-0.47,-0.04,0.54
3.872,0.21,-0.18,-0.04,0.28
3.882,0.04,0.09,-0.15,0.18
3.893,0.25,0.01,0.10,0.27
3.903,0.43,0.17,0.09,0.46
3.913,0.15,0.28,-0.17,0.36
3.923,0.11,0.22,-0.09,0.27
3.933,-0.39,-0.04,0.20,0.44
3.943,-0.28,-0.11,0.18,0.35
3.953,-0.37,0.22,0.02,0.43
3.963,-0.01,0.28,-0.02,0.29
3.974,0.05,-0.01,-0.19,0.19
3.983,0.29,-0.54,-0.02,0.61
3.993,-0.03,-0.48,-0.22,0.53
4.003,0.11,-0.21,-0.09,0.25
4.014,0.11,0.06,0.04,0.13
4.024,0.45,0.22,-0.07,0.50
4.034,0.45,0.21,0.23,0.55
4.044,0.23,0.21,-0.39,0.50
4.054,-0.32,0.01,0.13,0.35
4.064,-0.22,0.01,-0.08,0.23
4.074,-0.30,-0.07,0.49,0.57
4.084,-0.31,0.25,-0.07,0.40
4.094,-0.15,0.24,-0.11,0.30
4.104,-0.02,-0.00,-0.07,0.07
4.114,0.20,-0.40,-0.07,0.45
4.125,0.04,-0.45,-0.18,0.49
4.135,0.22,-0.30,-0.06,0.38
4.145,0.25,0.06,-0.05,0.27
4.155,0.34,0.34,0.17,0.51
4.165,0.50,0.19,-0.04,0.54
4.175,0.04,0.15,-0.21,0.26
4.185,-0.28,0.05,-0.06,0.29
4.195,-0.20,0.03,0.12,0.24
4.205,-0.25,-0.05,0.39,0.46
4.215,-0.29,0.28,-0.25,0.48
4.225,0.03,0.18,0.07,0.20
4.235,0.14,-0.09,-0.04,0.17
4.246,-0.14,-0.23,-0.31,0.41
4.256,-0.02,-0.44,0.09,0.45
