time,ax,ay,az,atotal
6.515,-0.17,0.08,-0.04,0.20
6.525,-0.13,-0.26,-0.32,0.43
6.535,-0.00,-0.29,-0.02,0.29
6.545,0.24,-0.10,-0.18,0.31
6.555,0.13,-0.16,-0.06,0.22
6.566,0.28,-0.12,-0.11,0.32
6.576,0.34,0.21,0.22,0.46
6.586,0.31,0.30,-0.17,0.46
6.596,0.06,0.18,-0.14,0.24
6.606,-0.39,0.04,-0.02,0.39
6.616,-0.49,-0.07,0.04,0.50
6.626,-0.30,-0.06,0.45,0.54
6.636,-0.32,0.48,-0.25,0.63
6.646,0.01,0.20,-0.03,0.20
6.656,0.18,-0.37,-0.14,0.44
6.666,0.09,-0.44,-0.22,0.50
6.676,0.03,-0.21,-0.07,0.23
6.687,-0.05,0.08,-0.11,0.15
6.697,0.13,-0.09,-0.07,0.17
6.707,0.28,0.23,0.14,0.39
6.717,0.36,0.27,-0.15,0.48
6.727,0.24,0.16,-0.12,0.31
6.737,-0.26,-0.01,-0.04,0.26
6.747,-0.35,-0.16,0.06,0.39
6.757,-0.43,-0.05,0.35,0.55
6.767,-0.36,0.42,-0.13,0.57
6.777,-0.25,0.36,-0.12,0.45
6.787,0.14,-0.30,-0.04,0.34
6.797,-0.04,-0.48,-0.27,0.55
6.808,0.21,-0.33,-0.15,0.42
6.818,0.16,0.12,-0.06,0.21
6.828,0.30,0.16,-0.18,0.38
6.838,0.30,-0.01,0.27,0.41
6.848,0.33,0.20,-0.28,0.48
6.858,0.06,0.13,-0.12,0.19
6.868,-0.28,0.04,0.05,0.29
6.878,-0.49,-0.06,0.01,0.49
6.888,-0.33,-0.01,0.28,0.44
6.898,-0.32,0.40,-0.07,0.52
6.908,-0.06,0.27,-0.13,0.31
6.919,0.16,-0.23,-0.17,0.32
6.929,0.12,-0.55,-0.13,0.57
6.939,-0.05,-0.35,-0.11,0.37
6.949,-0.02,-0.07,-0.08,0.11
6.959,0.14,0.21,-0.10,0.27
6.969,0.38,0.18,0.17,0.45
6.979,0.46,0.17,-0.13,0.51
6.989,0.15,0.11,-0.18,0.26
6.999,-0.28,0.09,-0.08,0.30
7.009,-0.53,-0.11,0.37,0.65
7.019,-0.43,-0.04,0.11,0.45
7.029,-0.53,0.37,-0.17,0.66
7.039,-0.03,0.14,0.02,0.14
7.050,0.15,-0.12,-0.20,0.28
7.060,0.21,-0.48,-0.09,0.53
7.070,0.10,-0.30,-0.19,0.37
7.080,0.05,-0.10,-0.01,0.12
7.090,0.40,0.25,-0.14,0.49
7.100,0.27,0.18,0.33,0.46
7.110,0.26,0.11,-0.41,0.50
7.120,-0.09,0.10,-0.04,0.14
7.130,-0.19,-0.02,-0.00,0.20
7.140,-0.51,0.17,0.17,0.57
7.151,-0.35,0.11,0.33,0.49
7.161,-0.28,0.27,-0.30,0.49
7.171,-0.10,0.04,-0.08,0.13
7.181,0.21,-0.25,-0.12,0.35
7.191,0.08,-0.48,-0.14,0.50
7.201,0.05,-0.37,-0.21,0.43
7.211,0.07,-0.07,-0.09,0.14
7.221,0.29,0.29,0.07,0.42
7.231,0.45,0.36,0.08,0.58
7.241,0.20,0.15,-0.25,0.35
7.251,-0.10,0.05,-0.16,0.20
7.261,-0.36,0.00,0.13,0.38
7.271,-0.42,0.18,0.18,0.49
7.281,-0.51,0.13,0.23,0.58
7.292,-0.29,0.17,-0.33,0.47
7.302,0.10,-0.25,0.05,0.27
7.312,0.12,-0.21,-0.16,0.29
7.322,0.16,-0.25,-0.21,0.37
7.332,0.23,-0.34,-0.01,0.41
7.342,0.05,-0.08,-0.14,0.17
7.352,0.27,0.19,0.04,0.33
7.362,0.43,0.39,0.09,0.59
7.372,0.12,0.18,-0.18,0.28
7.382,-0.18,-0.00,-0.19,0.26
7.393,-0.47,-0.07,0.14,0.49
7.403,-0.40,0.17,0.37,0.57
7.413,-0.39,0.46,-0.13,0.61
7.423,-0.09,0.09,-0.13,0.18
7.433,0.13,-0.38,-0.12,0.42
7.443,0.15,-0.37,-0.23,0.46
7.453,0.11,-0.15,-0.11,0.21
7.463,0.02,-0.18,-0.09,0.20
7.473,0.12,-0.15,-0.08,0.21
7.483,0.35,0.20,0.11,0.42
7.493,0.44,0.41,-0.11,0.61
7.503,0.19,0.18,-0.15,0.30
7.514,-0.28,-0.06,-0.05,0.29
7.524,-0.45,-0.06,0.15,0.48
7.534,-0.46,0.29,0.29,0.62
7.544,-0.28,0.43,-0.12,0.52
7.554,-0.19,0.10,-0.18,0.28
7.564,0.08,-0.28,-0.04,0.30
7.574,0.20,-0.48,-0.15,0.54
7.584,0.07,-0.18,-0.21,0.28
7.594,0.15,-0.20,-0.06,0.25
7.604,0.27,-0.02,-0.02,0.27
7.614,0.59,0.58,0.14,0.84
7.624,0.95,1.28,0.06,1.60
7.635,-0.17,0.66,0.74,1.01
7.644,-0.64,0.11,0.45,0.79
7.655,-0.52,0.03,0.72,0.89
7.665,-0.09,-0.24,-0.01,0.26
7.675,0.09,-0.44,-0.54,0.70
7.685,-0.16,1.02,-0.73,1.27
7.695,-0.19,1.32,1.05,1.69
7.705,-0.47,0.66,-0.74,1.09
7.715,0.02,0.16,-1.17,1.18
7.725,0.09,0.06,0.28,0.30
7.735,0.45,0.27,0.14,0.54
7.745,0.14,0.28,-0.35,0.47
7.755,-0.15,0.17,-0.36,0.43
7.766,-0.15,-0.01,-0.14,0.21
7.776,-0.30,-0.20,0.02,0.36
7.786,-0.44,-0.42,0.37,0.71
7.796,-0.43,-0.82,-0.33,0.98
7.806,-0.48,-1.00,-0.59,1.25
7.816,0.41,-1.53,0.02,1.59
7.826,-0.28,-1.50,0.67,1.67
7.836,0.09,-0.39,-1.42,1.48
7.846,0.75,-0.09,-0.31,0.82
7.856,0.35,1.20,-2.42,2.72
7.866,0.40,2.69,-4.16,4.97
7.877,-0.20,1.92,-0.86,2.11
7.887,2.22,-4.61,10.94,12.08
7.897,-1.95,3.96,-2.37,5.01
7.907,1.30,-2.10,0.62,2.54
7.917,-2.53,-0.86,-1.84,3.25
7.927,1.25,-1.61,2.26,3.04
7.937,-0.92,-0.47,-0.56,1.18
7.947,-0.26,0.33,-1.09,1.17
7.957,0.57,-0.13,1.29,1.41
7.967,0.17,-0.14,-1.01,1.04
7.977,-0.02,-0.30,-0.14,0.33
7.987,0.32,0.04,0.10,0.34
7.998,-0.03,0.40,0.07,0.41
8.008,0.44,0.45,-0.10,0.63
8.018,0.43,0.31,-0.07,0.54
8.028,-0.15,0.21,-0.13,0.29
8.038,-0.42,-0.21,0.02,0.47
8.048,-0.43,-0.32,0.39,0.66
8.058,-0.44,0.02,-0.33,0.55
8.068,-0.19,0.41,0.26,0.52
8.079,0.17,0.11,-0.34,0.40
8.088,0.09,-0.13,-0.16,0.23
8.098,0.23,-0.40,-0.09,0.47
8.109,-0.12,-0.17,0.10,0.24
8.119,0.18,-0.10,-0.52,0.56
8.129,0.36,0.24,0.34,0.55
8.139,0.44,0.12,0.07,0.46
8.149,0.26,0.13,-0.42,0.51
8.159,-0.30,0.22,0.15,0.40
8.169,-0.34,0.23,-0.15,0.44
8.179,-0.21,-0.01,0.22,0.30
8.189,-0.29,0.19,0.19,0.40
8.199,-0.33,0.18,-0.41,0.56
8.209,0.05,-0.40,0.29,0.50
8.219,0.10,-0.22,-0.43,0.49
8.229,0.10,-0.47,-0.00,0.49
8.240,0.25,-0.20,-0.20,0.38
8.250,0.17,0.11,-0.07,0.21
8.260,0.21,0.52,0.14,0.57
8.270,0.33,0.38,-0.06,0.51
8.280,0.07,0.20,-0.21,0.30
8.290,-0.17,-0.09,-0.08,0.21
8.300,-0.33,-0.08,0.02,0.34
8.310,-0.26,-0.10,0.32,0.43
8.320,-0.32,0.10,0.04,0.33
8.330,-0.18,0.18,-0.34,0.43
8.340,0.13,-0.00,0.13,0.18
8.351,0.04,-0.12,-0.31,0.33
8.361,0.04,-0.23,-0.06,0.24
8.371,0.07,-0.25,-0.16,0.31
8.381,0.14,0.04,-0.09,0.17
8.391,0.34,0.28,0.18,0.47
8.401,0.43,0.39,-0.11,0.59
8.411,0.20,-0.04,-0.18,0.27
8.421,-0.09,-0.19,-0.13,0.25
8.431,-0.44,-0.19,0.04,0.48
8.441,-0.33,0.22,0.29,0.49
8.451,-0.37,0.47,0.10,0.61
8.461,-0.10,0.19,-0.21,0.30
8.471,0.04,-0.09,-0.13,0.16
8.482,0.23,-0.37,-0.11,0.45
8.491,0.02,-0.25,-0.09,0.26
8.502,0.11,-0.26,-0.24,0.37
8.512,0.10,-0.05,0.05,0.12
8.522,0.29,0.30,0.06,0.42
8.532,0.35,0.43,-0.02,0.55
8.542,0.16,0.22,-0.26,0.37
8.552,-0.15,-0.10,0.05,0.19
8.562,-0.36,-0.29,-0.07,0.46
8.572,-0.33,-0.08,0.37,0.51
8.582,-0.30,0.44,-0.13,0.55
8.593,-0.07,0.18,0.09,0.21
8.603,-0.00,-0.31,-0.30,0.43
8.613,0.02,-0.28,-0.12,0.30
8.623,0.09,-0.04,-0.05,0.11
8.633,0.06,0.01,-0.12,0.13
8.643,0.19,-0.10,-0.19,0.29
8.653,0.29,0.20,0.14,0.38
8.663,0.44,0.27,-0.05,0.52
8.673,0.25,0.20,-0.16,0.35
8.683,-0.17,-0.11,-0.17,0.26
8.693,-0.39,-0.28,0.04,0.48
8.704,-0.36,-0.08,0.30,0.48
8.714,-0.35,0.50,-0.06,0.61
8.724,-0.20,0.53,-0.07,0.57
8.734,0.15,-0.17,-0.07,0.24
8.744,0.05,-0.40,-0.28,0.49
8.754,0.06,-0.39,-0.10,0.40
8.764,0.15,-0.04,-0.13,0.20
8.774,0.09,-0.01,-0.05,0.11
8.784,0.33,0.10,0.02,0.35
8.794,0.38,0.20,0.08,0.44
8.804,0.25,0.20,-0.39,0.51
8.815,-0.12,0.03,0.10,0.16
8.824,-0.41,-0.01,0.02,0.41
8.835,-0.50,0.01,0.13,0.52
8.845,-0.26,0.24,0.16,0.39
8.855,-0.20,0.36,-0.26,0.49
8.865,0.07,-0.15,-0.02,0.17
8.875,0.08,-0.46,-0.28,0.54
8.885,0.11,-0.26,-0.09,0.30
8.895,0.12,0.04,-0.15,0.20
8.905,0.17,0.10,-0.08,0.21
8.915,0.34,0.08,0.09,0.36
8.925,0.37,0.17,-0.15,0.43
8.935,0.18,0.10,-0.06,0.21
8.946,-0.09,0.12,-0.14,0.20
8.956,-0.34,-0.18,0.13,0.41
8.966,-0.40,-0.15,0.13,0.45
8.976,-0.47,0.29,0.01,0.56
8.986,-0.09,0.48,-0.19,0.52
8.996,-0.14,0.19,0.14,0.27
9.006,0.28,-0.49,-0.28,0.63
9.016,0.00,-0.42,-0.28,0.50
9.026,0.13,-0.13,-0.01,0.19
9.036,0.18,0.07,-0.06,0.20
9.046,0.36,-0.02,-0.03,0.37
9.056,0.43,0.16,0.05,0.46
9.067,0.31,-0.01,-0.20,0.37
9.077,-0.20,0.06,-0.16,0.26
9.087,-0.51,0.28,0.18,0.61
9.097,-0.51,0.27,0.32,0.66
9.107,-0.47,0.15,-0.15,0.51
9.117,-0.09,0.08,-0.11,0.16
9.127,0.15,-0.11,-0.13,0.22
9.137,0.17,-0.31,-0.14,0.38
9.147,0.20,-0.42,-0.16,0.49
9.157,0.03,-0.13,-0.13,0.19
9.168,0.24,0.09,-0.09,0.28
9.177,0.37,0.24,0.17,0.47
9.188,0.40,0.13,-0.16,0.45
9.198,0.06,-0.04,-0.18,0.19
9.208,-0.22,0.03,-0.15,0.27
9.218,-0.49,0.21,0.30,0.61
9.228,-0.50,0.34,0.16,0.62
9.238,-0.26,0.22,-0.06,0.34
9.248,0.00,-0.04,-0.02,0.05
9.258,0.09,-0.17,-0.24,0.31
9.268,0.11,-0.25,-0.11,0.30
9.279,0.11,-0.39,-0.06,0.41
9.289,-0.05,-0.14,-0.20,0.25
9.299,0.34,0.05,-0.03,0.35
9.308,0.44,0.30,0.24,0.59
9.319,0.36,0.06,-0.26,0.45
9.329,-0.04,0.04,-0.17,0.18
9.339,-0.26,-0.04,0.10,0.28
9.349,-0.46,0.31,0.12,0.57
9.359,-0.44,0.34,0.29,0.62
9.369,-0.29,0.28,-0.14,0.43
9.379,-0.11,-0.16,-0.21,0.29
9.389,0.15,-0.30,-0.11,0.35
9.399,0.12,-0.21,-0.12,0.27
9.409,0.16,-0.39,-0.14,0.44
9.420,0.15,-0.15,-0.22,0.31
9.430,0.37,0.08,0.13,0.40
9.440,0.39,0.35,0.00,0.53
9.450,0.17,0.12,-0.15,0.25
9.460,-0.04,0.01,-0.23,0.23
9.470,-0.49,0.07,0.16,0.52
9.480,-0.46,0.29,0.21,0.58
9.490,-0.37,0.43,0.12,0.58
9.500,-0.14,0.15,-0.17,0.27
9.510,0.09,-0.31,-0.16,0.35
9.520,0.22,-0.44,-0.09,0.50
9.530,0.02,-0.06,-0.31,0.31
9.540,0.04,-0.17,0.10,0.21
9.551,0.12,-0.19,-0.25,0.34
9.561,0.39,0.03,0.13,0.41
9.571,0.41,0.32,-0.09,0.53
9.581,0.29,0.18,-0.15,0.37
9.591,-0.02,-0.10,-0.05,0.11
9.601,-0.51,0.02,0.03,0.51
9.611,-0.50,0.23,0.31,0.63
9.621,-0.45,0.61,-0.05,0.76
9.631,-0.12,0.18,-0.11,0.25
9.641,-0.03,-0.26,-0.22,0.35
9.652,0.22,-0.48,-0.08,0.53
9.661,0.13,-0.28,-0.17,0.35
9.672,0.08,-0.13,-0.21,0.26
9.682,0.27,-0.19,-0.06,0.34
9.692,0.36,0.13,0.10,0.39
9.702,0.36,0.31,-0.05,0.48
9.712,0.19,0.20,-0.21,0.35
9.722,-0.30,0.10,0.01,0.31
9.732,-0.60,0.16,0.03,0.62
9.742,-0.42,0.20,0.31,0.56
9.752,-0.29,0.42,-0.09,0.52
9.762,0.02,0.04,-0.19,0.20
9.773,0.21,-0.41,-0.09,0.47
9.783,0.07,-0.46,-0.18,0.50
9.793,-0.04,-0.20,-0.13,0.24
9.803,0.03,0.09,-0.18,0.20
9.813,0.23,-0.05,0.10,0.25
9.823,0.35,0.08,-0.05,0.37
9.833,0.37,0.13,-0.10,0.40
9.843,0.23,0.31,-0.16,0.41
9.853,-0.27,0.07,0.12,0.30
9.863,-0.50,-0.05,0.05,0.50
9.873,-0.49,0.21,0.16,0.56
9.884,-0.35,0.53,-0.18,0.66
9.894,-0.03,0.13,-0.01,0.14
9.904,0.16,-0.47,-0.21,0.54
9.914,0.05,-0.47,-0.33,0.58
9.924,0.46,-0.32,0.13,0.58
9.934,-0.16,0.07,-0.11,0.20
9.944,0.24,0.05,-0.27,0.36
9.954,0.39,0.23,0.31,0.55
9.964,0.25,0.26,-0.27,0.45
9.974,0.05,0.20,-0.23,0.31
9.984,-0.30,0.01,0.17,0.34
9.994,-0.38,-0.24,0.14,0.47
10.004,-0.40,0.18,0.03,0.44
10.015,-0.24,0.45,-0.04,0.51
10.024,0.04,0.24,-0.16,0.29
10.035,0.10,-0.37,-0.06,0.39
10.045,0.11,-0.58,-0.29,0.66
10.055,-0.02,-0.30,-0.10,0.32
10.065,0.06,0.05,-0.06,0.10
10.075,0.29,0.28,-0.12,0.42
10.085,0.44,0.17,0.25,0.53
10.095,0.33,0.25,-0.40,0.58
10.105,0.04,0.12,-0.02,0.13
10.115,-0.27,-0.01,0.04,0.27
10.125,-0.41,-0.17,0.24,0.50
10.136,-0.50,0.18,-0.01,0.53
10.146,-0.31,0.40,-0.03,0.51
10.156,0.03,0.07,-0.06,0.10
10.166,0.05,-0.22,-0.32,0.39
10.176,0.21,-0.48,0.02,0.52
10.186,0.15,-0.24,-0.18,0.33
10.196,0.09,-0.00,-0.14,0.17
10.206,0.36,0.29,0.02,0.46
10.216,0.32,0.28,0.18,0.46
10.226,0.15,0.12,-0.50,0.53
10.237,-0.11,0.01,0.08,0.13
10.246,-0.20,-0.05,-0.04,0.21
10.257,-0.39,-0.09,0.21,0.46
10.267,-0.26,0.11,0.07,0.29
10.277,-0.30,0.40,-0.13,0.52
10.287,0.06,0.12,-0.03,0.13
10.297,0.03,-0.18,-0.20,0.27
10.307,0.03,-0.47,-0.18,0.50
10.317,0.08,-0.28,-0.15,0.33
10.327,0.16,0.04,-0.07,0.18
10.337,0.30,0.43,0.02,0.52
10.347,0.41,0.37,0.03,0.55
10.357,0.22,0.04,-0.31,0.38
10.368,-0.15,-0.09,-0.01,0.17
10.378,-0.18,-0.24,-0.23,0.38
10.388,-0.36,-0.01,0.39,0.53
10.398,-0.33,0.23,0.16,0.43
10.408,-0.34,0.30,-0.31,0.55
10.418,-0.03,0.06,0.06,0.09
10.428,0.12,-0.14,-0.13,0.23
10.438,0.06,-0.21,-0.30,0.37
10.448,0.14,-0.38,0.06,0.41
10.458,0.11,-0.10,-0.26,0.30
10.468,0.36,0.29,0.13,0.48
10.479,0.35,0.47,0.03,0.59
10.489,0.18,0.15,-0.27,0.36
10.499,-0.08,-0.19,-0.12,0.24
10.509,-0.30,-0.17,-0.04,0.34
10.519,-0.37,0.10,0.22,0.44
10.529,-0.41,0.35,0.14,0.56
10.539,-0.13,0.16,-0.15,0.26
10.549,-0.02,-0.10,-0.16,0.19
10.559,0.12,-0.24,-0.14,0.30
10.569,0.06,-0.14,-0.13,0.20
10.579,-0.01,-0.14,-0.12,0.18
10.589,0.11,-0.14,-0.12,0.21
10.599,0.28,0.06,0.12,0.31
10.610,0.43,0.39,-0.12,0.60
10.620,0.26,0.31,-0.06,0.41
10.630,-0.02,-0.13,-0.20,0.24
10.640,-0.32,-0.24,-0.05,0.40
10.650,-0.42,-0.13,0.33,0.55
10.660,-0.32,0.41,0.05,0.52
10.670,-0.27,0.42,-0.06,0.50
10.680,-0.01,-0.15,-0.14,0.20
10.690,-0.02,-0.36,-0.24,0.43
10.700,0.08,-0.25,-0.13,0.29
10.710,0.12,0.00,-0.10,0.16
10.721,0.12,-0.10,-0.15,0.22
10.731,0.29,0.06,-0.02,0.30
10.741,0.40,0.24,0.09,0.48
10.751,0.28,0.31,-0.27,0.50
10.761,-0.11,0.15,-0.03,0.19
10.771,-0.31,-0.19,-0.12,0.38
10.781,-0.35,-0.13,0.21,0.43
10.791,-0.31,0.23,0.21,0.44
10.801,-0.30,0.46,-0.18,0.57
10.811,0.02,-0.10,-0.04,0.11
10.821,-0.01,-0.33,-0.30,0.45
10.831,0.21,-0.32,0.00,0.38
10.842,-0.08,-0.12,-0.17,0.22
10.852,0.06,0.03,-0.33,0.34
10.862,0.40,-0.00,0.27,0.49
10.872,0.31,0.20,-0.03,0.38
10.882,0.28,0.18,-0.37,0.50
10.892,0.06,0.07,0.05,0.11
10.902,-0.35,-0.05,-0.03,0.36
10.912,-0.41,-0.06,0.10,0.42
10.922,-0.45,0.22,0.29,0.57
10.932,-0.23,0.55,-0.29,0.66
10.942,0.02,0.07,-0.01,0.07
10.952,0.07,-0.42,-0.10,0.44
10.963,0.00,-0.45,-0.27,0.53
10.973,0.11,-0.16,-0.03,0.20
10.983,0.22,0.05,-0.13,0.26
10.993,0.31,0.00,0.06,0.32
11.003,0.41,0.17,-0.05,0.45
11.013,0.24,0.21,-0.08,0.33
11.023,-0.05,0.09,-0.14,0.17
11.033,-0.46,0.20,-0.05,0.51
11.043,-0.38,-0.04,0.34,0.51
11.053,-0.39,0.13,-0.00,0.41
11.063,-0.22,0.30,-0.15,0.40
11.073,0.07,0.06,-0.02,0.09
11.084,0.18,-0.47,-0.12,0.52
11.094,0.03,-0.38,-0.39,0.55
11.104,-0.01,-0.19,0.15,0.25
11.114,0.12,0.08,-0.24,0.28
11.124,0.30,0.10,0.02,0.32
11.134,0.51,0.01,0.18,0.54
11.144,0.29,0.25,-0.49,0.61
11.154,-0.12,0.11,0.16,0.23
11.164,-0.30,0.07,-0.13,0.34
11.175,-0.52,0.05,0.29,0.60
11.184,-0.44,0.22,0.10,0.50
11.194,-0.21,0.24,-0.16,0.36
11.205,-0.03,0.01,-0.14,0.14
11.215,0.14,-0.30,-0.17,0.37
11.225,0.15,-0.47,-0.11,0.50
11.235,0.11,-0.21,-0.21,0.32
11.245,0.19,-0.02,-0.09,0.21
11.255,0.37,0.26,0.11,0.46
11.265,0.37,0.17,-0.05,0.41
11.275,0.15,0.07,-0.30,0.35
11.285,-0.19,0.08,-0.04,0.21
11.295,-0.38,0.06,0.08,0.39
11.306,-0.45,0.25,0.22,0.56
11.316,-0.35,0.29,0.13,0.47
11.326,-0.17,0.20,-0.30,0.40
11.336,0.12,-0.20,-0.01,0.24
11.346,0.16,-0.36,-0.19,0.44
11.356,0.01,-0.39,-0.19,0.43
11.366,0.06,-0.16,-0.10,0.20
11.376,0.27,0.06,-0.05,0.28
11.386,0.35,0.29,0.16,0.48
11.396,0.39,0.18,-0.19,0.48
11.406,0.16,0.05,-0.16,0.24
11.416,-0.14,0.00,0.05,0.15
11.427,-0.48,0.07,0.00,0.49
11.437,-0.40,0.26,0.28,0.56
11.447,-0.37,0.29,0.01,0.47
11.457,-0.25,0.12,-0.35,0.45
11.467,0.12,-0.30,0.05,0.33
11.477,0.10,-0.23,-0.25,0.36
11.487,0.15,-0.37,-0.09,0.41
11.497,0.18,-0.26,-0.21,0.38
11.507,0.28,-0.02,-0.01,0.28
11.517,0.33,0.30,0.14,0.47
11.527,0.32,0.37,-0.25,0.55
11.537,-0.06,0.09,0.01,0.10
11.548,-0.15,-0.09,-0.22,0.28
11.558,-0.47,0.11,0.25,0.54
11.568,-0.34,0.39,0.32,0.61
11.578,-0.33,0.30,-0.20,0.49
11.588,-0.07,-0.01,-0.26,0.27
11.598,0.26,-0.43,0.12,0.52
11.608,0.02,-0.25,-0.38,0.45
11.618,0.01,-0.28,-0.05,0.28
11.628,0.17,-0.23,-0.11,0.31
11.638,0.24,0.03,-0.06,0.25
11.648,0.47,0.32,0.13,0.58
11.658,0.32,0.32,-0.17,0.48
11.669,-0.05,0.06,-0.19,0.21
11.678,-0.28,-0.11,-0.01,0.30
11.689,-0.50,-0.01,0.31,0.59
11.699,-0.51,0.53,-0.03,0.74
11.709,-0.23,0.35,-0.16,0.45
11.719,0.11,-0.19,-0.07,0.23
11.729,0.06,-0.41,-0.21,0.46
11.739,0.15,-0.35,-0.20,0.43
11.749,0.10,-0.17,-0.02,0.19
11.759,0.13,-0.19,-0.18,0.29
11.769,0.28,0.07,0.05,0.29
11.779,0.41,0.31,-0.02,0.51
11.790,0.22,0.33,-0.03,0.40
11.800,-0.22,0.36,-0.05,0.42
11.810,-0.26,-0.14,-0.29,0.41
11.820,-0.50,-0.18,0.65,0.84
11.830,-0.46,0.45,-0.18,0.66
11.840,-0.14,0.37,-0.23,0.46
11.850,0.25,-0.32,0.08,0.41
11.860,0.04,-0.41,-0.41,0.59
11.870,0.12,-0.32,0.00,0.34
11.880,0.01,-0.09,-0.12,0.15
11.890,0.03,-0.02,-0.22,0.23
11.900,0.40,0.15,0.26,0.50
11.910,0.35,0.29,-0.11,0.47
11.921,0.21,0.28,-0.30,0.46
11.931,-0.11,0.17,0.10,0.23
11.941,-0.44,-0.18,0.10,0.48
11.951,-0.43,0.02,0.14,0.46
11.961,-0.39,0.48,-0.06,0.62
11.971,-0.13,0.39,-0.17,0.44
11.981,0.15,-0.30,0.00,0.33
11.991,0.11,-0.54,-0.37,0.66
12.001,0.15,-0.32,-0.10,0.37
12.011,0.11,-0.02,0.03,0.12
12.021,0.10,0.11,-0.27,0.30
12.032,0.33,0.10,0.25,0.43
12.042,0.35,0.24,-0.18,0.45
12.052,0.11,0.20,-0.22,0.32
12.062,-0.15,0.17,-0.01,0.23
12.072,-0.37,-0.17,0.21,0.46
12.082,-0.47,0.03,0.13,0.49
12.092,-0.31,0.37,-0.09,0.49
12.102,-0.13,0.28,-0.12,0.34
12.112,0.10,-0.14,-0.19,0.25
12.122,0.21,-0.55,-0.06,0.59
12.132,0.05,-0.34,-0.30,0.46
12.143,-0.04,0.01,0.02,0.05
12.153,0.22,0.22,-0.13,0.34
12.163,0.40,0.07,0.31,0.51
12.173,0.34,0.22,-0.34,0.52
12.183,0.06,0.18,-0.07,0.21
12.193,-0.13,0.05,-0.02,0.14
12.203,-0.39,-0.16,0.28,0.50
12.213,-0.43,0.02,-0.01,0.43
12.223,-0.43,0.35,-0.06,0.56
12.233,-0.05,0.26,-0.09,0.28
12.243,0.05,-0.08,-0.14,0.17
12.254,0.20,-0.52,-0.23,0.60
12.263,0.07,-0.28,-0.13,0.32
12.274,0.15,-0.05,-0.02,0.15
12.284,0.25,0.20,-0.22,0.38
12.294,0.33,0.21,0.42,0.57
12.304,0.20,0.17,-0.47,0.54
12.314,-0.06,0.12,-0.07,0.15
12.324,-0.07,-0.06,0.03,0.10
12.334,-0.39,-0.01,0.02,0.39
12.344,-0.30,-0.01,0.25,0.39
12.354,-0.32,0.30,-0.11,0.46
12.364,-0.06,0.18,-0.17,0.25
12.375,0.10,-0.05,-0.08,0.14
12.385,0.01,-0.32,-0.18,0.37
12.395,0.07,-0.37,-0.19,0.42
12.405,0.11,-0.10,-0.06,0.16
12.415,0.26,0.29,0.08,0.40
12.425,0.34,0.35,0.02,0.49
12.435,0.30,0.07,-0.18,0.36
12.445,-0.01,0.05,-0.19,0.20
12.455,-0.11,-0.15,-0.04,0.19
12.465,-0.30,-0.08,0.15,0.34
12.475,-0.50,0.22,0.21,0.59
12.485,-0.29,0.28,-0.18,0.44
12.496,-0.14,0.13,-0.09,0.21
12.506,0.06,-0.02,-0.09,0.11
12.516,0.14,-0.22,-0.16,0.31
12.526,0.14,-0.35,-0.16,0.41
12.536,0.06,-0.22,-0.10,0.25
12.546,0.29,0.16,-0.04,0.34
12.556,0.36,0.38,0.21,0.56
12.566,0.23,0.26,-0.29,0.45
12.576,0.00,-0.09,-0.09,0.13
12.586,-0.25,-0.13,-0.05,0.28
12.596,-0.33,-0.07,0.08,0.34
12.607,-0.32,0.31,0.30,0.53
12.616,-0.30,0.34,-0.10,0.46
12.627,-0.03,0.01,-0.32,0.32
12.637,0.08,-0.26,0.05,0.27
12.647,0.03,-0.19,-0.33,0.39
12.657,0.10,-0.10,-0.28,0.31
12.667,0.13,-0.18,0.18,0.29
12.677,0.19,0.07,-0.17,0.26
12.687,0.36,0.32,0.15,0.51
12.697,0.32,0.36,-0.21,0.53
12.707,-0.03,-0.10,0.03,0.11
12.717,-0.19,-0.19,-0.41,0.49
12.727,-0.37,-0.21,0.37,0.57
12.738,-0.32,0.32,0.24,0.51
12.748,-0.43,0.53,-0.09,0.68
12.758,-0.06,-0.00,-0.11,0.13
12.768,-0.01,-0.41,-0.15,0.43
12.778,0.14,-0.26,-0.24,0.38
12.788,0.12,0.01,-0.00,0.12
12.798,0.10,-0.19,-0.16,0.27
12.808,0.19,-0.03,-0.14,0.24
12.818,0.36,0.17,0.25,0.47
12.828,0.33,0.34,-0.31,0.57
12.839,0.02,0.27,-0.02,0.27
12.849,-0.22,-0.19,0.02,0.29
12.859,-0.48,-0.18,0.01,0.51
12.869,-0.36,0.20,0.32,0.53
12.879,-0.27,0.63,-0.13,0.70
12.889,-0.03,0.10,-0.06,0.12
12.899,0.05,-0.38,-0.26,0.46
12.909,0.01,-0.47,-0.09,0.47
12.919,0.07,-0.21,-0.14,0.26
12.929,0.09,0.06,-0.21,0.23
12.939,0.28,-0.03,0.15,0.32
12.949,0.30,0.24,-0.06,0.39
12.959,0.37,0.23,-0.11,0.45
12.970,0.14,0.21,-0.10,0.28
12.980,-0.34,-0.10,-0.05,0.36
12.990,-0.36,-0.14,0.09,0.40
13.000,-0.44,0.17,0.34,0.58
13.010,-0.38,0.53,-0.21,0.68
13.020,-0.07,0.30,-0.10,0.33
13.030,0.12,-0.42,-0.00,0.43
13.040,0.01,-0.55,-0.49,0.74
