time,ax,ay,az,atotal
5.265,-1.53,0.25,-0.79,1.74
5.275,-0.95,1.08,-0.87,1.67
5.285,0.60,-0.10,0.87,1.06
5.295,0.31,-0.05,-0.20,0.37
5.305,-0.10,-1.45,0.13,1.46
5.315,0.40,-0.19,0.20,0.48
5.325,-0.41,-0.48,-0.00,0.63
5.335,0.47,0.08,-0.37,0.60
5.345,1.70,0.88,0.77,2.07
5.356,1.05,1.40,-0.94,1.98
5.366,0.32,-0.09,-0.25,0.41
5.376,-0.78,0.82,1.23,1.67
5.386,-2.37,-0.89,-1.35,2.87
5.396,-2.29,-1.09,1.08,2.76
5.406,0.51,1.23,-2.40,2.75
5.416,0.34,-1.48,0.84,1.74
5.426,1.31,1.05,0.70,1.82
5.436,0.29,-0.50,0.60,0.83
5.446,-0.63,-0.73,-2.14,2.35
5.456,-1.33,-0.38,1.72,2.20
5.466,1.53,1.34,-0.36,2.06
5.476,1.60,-0.05,0.54,1.69
5.487,1.41,0.89,0.28,1.69
5.497,0.41,0.69,-1.74,1.92
5.507,-1.31,-0.32,0.29,1.38
5.517,-2.37,-0.50,1.83,3.04
5.527,-1.03,0.71,-2.20,2.53
5.537,-0.15,-0.98,0.11,1.00
5.547,0.56,1.46,0.02,1.57
5.557,0.62,-1.29,-0.14,1.44
5.567,-0.06,-0.34,0.41,0.53
5.577,0.58,-0.26,-0.11,0.65
5.587,-0.74,-1.67,-0.10,1.83
5.598,0.46,0.99,0.78,1.34
5.608,1.60,1.08,-0.36,1.96
5.618,0.77,0.61,-0.10,0.99
5.628,0.06,1.08,-0.33,1.14
5.638,-1.02,-0.26,0.32,1.10
5.648,-1.74,0.20,-0.50,1.82
5.658,-1.74,-1.08,-0.26,2.06
5.668,0.32,0.10,-0.55,0.65
5.678,0.74,0.20,0.42,0.87
5.688,0.96,-0.15,1.12,1.48
5.698,0.48,-0.17,-1.69,1.76
5.708,-0.91,-1.28,1.19,1.97
5.719,0.02,0.76,-1.38,1.57
5.728,-0.95,-1.85,1.49,2.56
5.739,2.56,2.55,-0.11,3.61
