time,ax,ay,az,atotal
6.273,-1.73,-1.86,0.11,2.55
6.283,-0.84,-0.54,-0.12,1.01
6.293,1.70,0.75,0.78,2.01
6.303,1.81,1.28,-0.01,2.22
6.314,1.32,0.78,-0.70,1.68
6.324,0.06,0.79,0.09,0.80
6.334,-1.67,0.21,0.15,1.69
6.344,-2.59,-0.82,-0.34,2.74
6.354,-1.85,-0.38,-1.07,2.17
6.364,0.17,-0.14,0.88,0.91
6.374,1.79,0.06,-0.90,2.00
6.384,0.67,-0.89,1.37,1.77
6.394,0.54,0.27,-0.78,0.98
6.404,-0.75,-1.08,-0.32,1.35
6.414,0.00,0.48,0.38,0.61
6.424,0.46,0.01,0.74,0.87
6.434,1.12,1.02,-0.61,1.64
6.445,1.02,1.31,-0.10,1.66
6.455,-0.87,-0.07,-0.57,1.04
6.465,-1.23,0.35,1.03,1.64
6.475,-1.23,0.02,-0.74,1.43
6.487,-1.33,-1.70,-1.35,2.55
6.495,0.69,-0.39,4.43,4.50
6.505,-0.36,-0.84,0.56,1.07
6.515,0.05,0.78,-5.65,5.71
6.525,1.06,0.26,-3.76,3.92
