time,ax,ay,az,atotal
3.308,0.07,-0.44,-0.34,0.57
3.318,0.16,-0.29,0.04,0.33
3.328,0.26,0.15,-0.17,0.35
3.339,-0.13,0.36,0.11,0.40
3.349,1.25,0.01,0.25,1.27
3.359,-0.44,0.08,-0.16,0.47
3.369,-0.03,-0.19,-0.60,0.63
3.379,-0.27,-0.16,0.55,0.63
3.389,-0.35,0.29,0.01,0.46
3.399,-0.43,0.33,0.06,0.55
3.409,-0.08,0.20,-0.17,0.28
3.419,0.03,-0.12,0.02,0.13
3.429,0.04,-0.12,-0.31,0.33
3.439,0.22,-0.39,-0.03,0.45
3.449,0.17,-0.37,-0.18,0.44
3.460,0.19,-0.03,-0.05,0.20
3.470,0.31,0.26,0.05,0.41
3.480,0.29,0.34,-0.11,0.46
3.490,0.12,-0.05,-0.05,0.15
3.500,-0.10,-0.10,-0.19,0.23
3.510,-0.29,-0.07,0.06,0.31
3.520,-0.28,0.20,0.28,0.44
3.530,-0.33,0.38,-0.01,0.50
3.540,-0.08,0.14,-0.10,0.19
3.550,0.02,-0.15,-0.16,0.22
3.560,0.19,-0.33,-0.08,0.39
3.571,0.10,-0.14,-0.25,0.30
3.580,0.13,-0.22,-0.01,0.26
3.591,0.12,-0.14,-0.12,0.22
3.601,0.33,0.13,0.14,0.39
3.611,0.35,0.36,-0.16,0.52
3.621,0.28,0.14,-0.07,0.32
3.631,-0.12,-0.19,-0.04,0.23
3.641,-0.34,-0.28,-0.16,0.47
3.651,-0.36,0.07,0.43,0.57
3.662,-0.30,0.59,-0.06,0.67
3.671,-0.25,0.22,-0.04,0.33
3.682,0.03,-0.12,-0.38,0.40
3.692,0.15,-0.38,0.08,0.41
3.702,0.26,-0.17,-0.34,0.45
3.712,-0.04,-0.15,0.02,0.16
3.722,0.25,-0.28,-0.20,0.43
3.732,0.24,0.03,0.06,0.25
3.742,0.43,0.25,-0.00,0.50
3.752,0.27,0.16,-0.26,0.41
3.762,-0.17,0.08,-0.06,0.19
3.772,-0.50,0.18,0.05,0.53
3.782,-0.42,0.04,0.30,0.52
3.792,-0.29,0.23,-0.04,0.37
3.803,-0.05,0.19,-0.17,0.26
3.813,0.20,-0.39,-0.03,0.44
3.823,-0.00,-0.32,-0.35,0.47
3.833,0.12,-0.19,0.01,0.23
3.843,0.11,-0.03,-0.11,0.16
3.853,0.08,-0.06,-0.19,0.22
3.863,0.37,0.04,0.15,0.41
3.873,0.33,0.18,-0.02,0.37
3.883,0.25,0.19,-0.30,0.43
3.893,-0.10,0.14,0.04,0.17
3.903,-0.36,-0.14,0.03,0.39
