time,ax,ay,az,atotal
5.596,0.26,0.24,0.10,0.37
5.606,0.35,0.46,0.15,0.60
5.616,0.30,0.39,-0.26,0.56
5.626,-0.02,-0.02,0.06,0.07
5.636,-0.12,-0.10,-0.04,0.16
5.646,-0.17,-0.01,-0.05,0.18
5.656,-0.33,0.27,0.55,0.69
5.666,-0.40,0.35,-0.08,0.54
5.677,-0.07,0.08,-0.23,0.25
5.687,0.04,-0.26,0.13,0.30
5.697,0.16,-0.22,-0.29,0.40
5.707,0.12,-0.20,-0.05,0.24
5.717,0.16,-0.17,-0.01,0.23
5.727,0.21,0.12,-0.03,0.25
5.737,0.35,0.40,0.20,0.57
5.747,0.43,0.49,-0.23,0.69
5.757,0.10,0.06,-0.08,0.14
5.767,-0.09,-0.26,-0.05,0.28
5.777,-0.27,-0.19,0.12,0.35
5.788,-0.41,0.36,0.31,0.63
5.798,-0.43,0.62,-0.04,0.76
5.808,0.03,0.04,-0.06,0.08
5.818,-0.13,-0.28,-0.27,0.41
5.828,0.19,-0.28,-0.09,0.35
5.838,0.27,-0.12,0.08,0.31
5.848,0.09,-0.05,-0.27,0.29
5.858,0.26,-0.03,0.03,0.27
5.868,0.37,0.24,0.29,0.53
5.878,0.49,0.38,-0.22,0.65
5.888,0.07,0.31,-0.05,0.32
5.898,-0.23,-0.14,-0.07,0.28
5.909,-0.25,-0.23,0.18,0.38
5.919,-0.44,0.18,0.30,0.56
5.929,-0.38,0.81,-0.08,0.90
5.939,0.01,0.23,0.04,0.23
5.949,0.10,-0.43,-0.29,0.53
5.959,0.10,-0.51,-0.06,0.52
5.969,0.16,-0.21,-0.10,0.28
5.979,0.13,0.08,-0.13,0.20
5.989,0.23,0.01,0.03,0.23
5.999,0.30,0.22,0.20,0.42
6.009,0.43,0.33,-0.27,0.61
6.019,0.08,0.33,0.08,0.35
6.029,0.03,-0.07,-0.04,0.08
6.040,-0.44,-0.20,0.06,0.48
6.049,-0.40,0.19,0.36,0.57
6.060,-0.36,0.63,-0.09,0.73
6.070,-0.05,0.33,-0.17,0.38
6.080,0.11,-0.40,0.14,0.43
6.090,0.07,-0.55,-0.27,0.61
6.100,0.22,-0.20,-0.19,0.35
6.110,0.19,0.13,0.15,0.27
6.120,0.29,0.13,-0.15,0.35
6.130,0.32,0.06,0.15,0.36
6.140,0.33,0.18,-0.03,0.38
6.151,0.11,0.22,-0.25,0.35
6.161,-0.21,0.17,-0.00,0.28
