time,ax,ay,az,atotal
6.222,-0.00,-0.26,-0.17,0.31
6.232,0.06,-0.42,-0.07,0.43
6.243,0.01,-0.16,-0.21,0.26
6.253,0.37,0.17,0.10,0.42
6.263,0.45,0.39,0.18,0.62
6.273,0.39,0.20,-0.39,0.58
6.283,0.08,-0.17,0.02,0.19
6.293,-0.15,-0.20,-0.16,0.29
6.303,-0.30,-0.09,0.21,0.38
6.313,-0.21,0.36,0.28,0.50
6.323,-0.30,0.40,-0.13,0.51
6.333,-0.17,0.14,-0.16,0.27
6.343,-0.02,-0.11,0.01,0.11
6.354,-0.37,0.17,-0.58,0.71
6.364,0.71,-0.28,-0.16,0.78
6.374,0.26,0.22,-1.03,1.09
6.384,0.23,1.67,-3.42,3.81
6.394,0.74,2.97,-4.43,5.39
6.404,0.27,-4.97,10.40,11.53
6.414,-0.89,2.52,-1.93,3.30
6.424,2.03,-0.67,0.05,2.14
6.434,-2.49,-0.04,-0.03,2.49
6.444,-0.04,-0.77,0.28,0.82
6.454,-0.14,-0.83,-0.01,0.84
6.464,0.36,-0.54,-0.16,0.67
6.475,0.25,-0.06,-0.26,0.36
6.485,0.20,0.18,-0.17,0.32
6.495,-0.15,0.15,0.03,0.21
6.505,-0.12,-0.08,-0.28,0.32
6.515,-0.07,-0.30,0.22,0.38
