time,ax,ay,az,atotal
4.680,0.08,-0.11,-0.13,0.19
4.690,0.31,0.06,-0.05,0.32
4.700,0.53,0.24,0.21,0.61
4.710,0.43,0.25,-0.38,0.63
4.720,-0.09,0.14,-0.01,0.17
4.730,-0.43,-0.01,0.24,0.49
4.740,-0.50,0.13,0.06,0.52
4.750,-0.37,0.32,-0.01,0.49
4.760,-0.01,0.27,-0.18,0.32
4.770,0.25,-0.29,-0.02,0.39
4.780,0.29,-0.50,-0.30,0.65
4.791,0.16,-0.34,-0.11,0.40
4.800,0.12,-0.11,0.02,0.16
4.811,0.16,-0.02,-0.21,0.26
4.821,0.45,0.06,0.06,0.46
4.831,0.41,0.27,0.14,0.51
4.841,0.24,0.25,-0.39,0.53
4.851,-0.17,0.15,0.13,0.26
4.861,-0.24,-0.14,0.26,0.38
4.871,-0.38,-0.03,0.04,0.38
4.881,-0.27,0.32,-0.07,0.43
4.891,-0.03,0.34,-0.01,0.34
4.901,0.22,-0.20,-0.04,0.30
4.912,0.21,-0.55,-0.38,0.70
4.922,0.14,-0.42,-0.04,0.45
4.932,0.27,-0.12,-0.11,0.31
4.942,0.10,0.16,-0.08,0.20
4.952,0.38,0.09,0.07,0.40
4.962,0.44,0.24,-0.19,0.54
4.972,0.20,0.11,-0.00,0.23
4.982,-0.07,0.02,-0.17,0.18
4.992,-0.38,-0.14,0.25,0.47
5.002,-0.25,0.04,0.21,0.33
5.012,-0.39,0.37,-0.10,0.55
5.022,-0.04,0.26,-0.14,0.29
5.032,0.09,-0.10,-0.17,0.22
5.043,0.26,-0.58,-0.12,0.64
5.053,0.21,-0.41,-0.29,0.54
5.063,-0.05,-0.14,0.45,0.47
5.073,0.60,0.14,-0.61,0.87
5.083,0.18,0.24,0.29,0.41
5.093,0.60,0.20,-0.11,0.65
5.103,0.06,0.03,-0.17,0.18
5.113,-0.23,-0.06,-0.13,0.27
5.123,-0.29,0.02,0.38,0.48
5.133,-0.27,0.07,0.12,0.30
5.143,-0.29,0.35,-0.26,0.53
5.154,0.13,0.05,0.16,0.21
5.164,0.08,-0.13,-0.27,0.31
5.174,0.26,-0.25,-0.14,0.39
5.184,0.78,0.05,0.15,0.80
5.194,0.64,0.59,0.08,0.87
5.204,0.44,0.54,-0.10,0.71
5.214,-0.00,0.01,-0.10,0.10
5.224,-0.06,-0.41,-0.07,0.42
5.234,0.18,-0.64,0.10,0.67
5.244,0.25,-0.23,-0.26,0.43
5.255,-0.13,0.20,0.29,0.37
5.264,-0.29,0.39,0.03,0.48
5.275,-0.38,0.40,0.25,0.61
5.285,-0.26,0.12,-0.25,0.38
5.295,0.00,-0.16,-0.47,0.49
5.305,0.09,-0.32,0.32,0.46
5.315,0.36,-0.32,-0.35,0.60
5.325,0.32,-0.19,-0.04,0.38
5.335,-0.01,0.00,-0.11,0.11
5.345,-0.03,-0.07,-0.28,0.30
5.355,-0.06,-0.29,0.07,0.30
5.365,-0.02,-0.33,-0.22,0.40
5.375,-0.24,0.00,-0.11,0.27
5.385,-0.48,0.69,0.19,0.87
5.396,-0.84,1.18,0.47,1.52
5.406,-0.75,0.79,0.09,1.10
5.416,-0.53,0.12,-0.11,0.55
5.426,-0.03,-0.39,-0.11,0.41
5.436,0.46,-0.38,-0.26,0.65
5.446,0.61,-0.31,-0.11,0.69
5.456,1.39,-0.34,-0.11,1.44
5.466,0.20,-0.23,0.55,0.63
5.476,-0.18,-0.38,0.76,0.87
5.486,-0.67,-0.41,0.33,0.85
5.496,-0.40,-0.38,-0.62,0.83
5.507,-0.43,-0.54,-0.17,0.71
5.517,0.02,-0.42,0.09,0.43
5.527,1.66,0.85,-0.75,2.01
5.537,0.87,1.10,-0.53,1.50
5.547,0.35,0.06,0.42,0.55
5.557,0.48,-0.03,-0.65,0.81
5.567,-0.39,-0.13,-0.19,0.45
5.577,-0.49,-0.46,0.18,0.69
5.587,0.03,-0.59,-0.28,0.66
5.597,0.07,-0.43,-0.32,0.54
5.607,0.59,0.06,-0.37,0.70
5.617,1.14,0.14,-0.17,1.16
5.627,0.55,0.14,-0.41,0.70
5.638,0.07,0.39,-0.24,0.46
5.648,-0.32,0.30,0.23,0.50
5.658,-0.44,0.14,-0.18,0.50
5.668,-0.15,0.03,-0.39,0.42
5.678,0.14,-0.24,-0.05,0.28
5.688,0.18,-0.41,-0.01,0.45
5.698,0.19,-0.37,-0.41,0.58
5.708,-0.06,-0.08,-0.34,0.36
5.718,-0.54,0.50,2.27,2.39
5.728,-0.40,0.74,0.40,0.94
5.739,0.15,0.58,-1.34,1.47
5.749,0.56,0.32,0.25,0.69
5.759,0.32,0.08,0.92,0.98
5.769,-0.25,-0.26,-0.75,0.83
5.779,-0.72,-0.04,-0.19,0.74
5.789,-0.38,0.04,0.91,0.99
5.799,0.24,-0.31,-0.14,0.42
5.809,0.23,-0.26,-0.52,0.63
5.819,0.56,-0.40,0.15,0.70
5.829,-0.00,-0.23,-0.08,0.24
